id,sdbid,name,_r,raj2000,dej2000,pmra,pmde,main_id,sp_type,sp_bibcode,plx_value,plx_err,plx_bibcode,type_short,type_long,star_comp_no,teff,e_teff,plx_arcsec,e_plx_arcsec,lstar,e_lstar,rstar,e_rstar,logg,e_logg,mh,e_mh,a_v,distance,lstar_1pc,e_lstar_1pc,disk_r_comp_no,temp,e_temp,ldisk_lstar,e_ldisk_lstar,rdisk_bb,e_rdisk_bb,ldisk_1pc,e_ldisk_1pc,lam0,e_lam0,beta,e_beta,dmin,e_dmin,q,e_q,model_comps,parameters,evidence,chisq,dof,model_mtime,url,phot_url,mnest_url,model_url
sdb-v2-053243.82-174920.2,sdb-v2-053243.82-174920.2,HIP 25985,-1,83.18256716,-17.82228927,3.56,1.18,* alf Lep,F0Ib,2001AJ....121.2148G,1.47,0.14,2007A&A...474..653V,V*,Variable Star,0,7105.66,21.2892,0.00147,0.00014,34642.8,6734.06,122.726,11.8523,2.0471,0.0426052,-0.472038,0.0676464,0,680.2721088,0.0748215,0.000597401,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"('phoenix_m',)","[7.105656e+03,2.047096e+00,-4.720376e-01,-1.487284e+00]",-44.9895,48.3714,20,1665333605,http://drgmk.com/sdb/seds/masters/sdb-v2-053243.82-174920.2/public/,http://drgmk.com/sdb/seds/masters/sdb-v2-053243.82-174920.2/public/sdb-v2-053243.82-174920.2-rawphot.txt,http://drgmk.com/sdb/seds/masters/sdb-v2-053243.82-174920.2/public/sdb-v2-053243.82-174920.2-mnest,http://drgmk.com/sdb/seds/masters/sdb-v2-053243.82-174920.2/public/sdb-v2-053243.82-174920.2-mnest/phoenix_m_.json
sdb-v2-053525.98-055435.6,sdb-v2-053525.98-055435.6,HIP 26241,-1,83.85825795,-5.90990098,1.42,-0.46,* iot Ori,O9IIIvar,2011ApJS..193...24S,1.4,0.22,2007A&A...474..653V,SB*,Spectroscopic Binary,0,27529.2,1365.47,0.0014,0.00022,456434,159068,30.086,4.78484,2.1428,0.0851205,-1.74205,1.27796,0,714.2857143,0.898392,0.122506,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"('phoenix_m',)","[2.752917e+04,2.142795e+00,-1.742048e+00,-2.757396e+00]",-21.0691,17.9925,15,1665333592,http://drgmk.com/sdb/seds/masters/sdb-v2-053525.98-055435.6/public/,http://drgmk.com/sdb/seds/masters/sdb-v2-053525.98-055435.6/public/sdb-v2-053525.98-055435.6-rawphot.txt,http://drgmk.com/sdb/seds/masters/sdb-v2-053525.98-055435.6/public/sdb-v2-053525.98-055435.6-mnest,http://drgmk.com/sdb/seds/masters/sdb-v2-053525.98-055435.6/public/sdb-v2-053525.98-055435.6-mnest/phoenix_m_.json
sdb-v2-053612.81-011206.9,sdb-v2-053612.81-011206.9,HIP 26311,-1,84.05338894,-1.20191914,1.44,-0.78,* eps Ori,B0Ia,1968ApJS...17..371L,1.65,0.45,2007A&A...474..653V,s*b,Blue Supergiant,0,20445.5,689.745,0.00165,0.00045,393854,260224,49.7228,14.8762,2.08001,0.0674298,0.408145,0.0808024,0,606.0606061,1.05736,0.0777473,1,294.505,22.3792,7.73E-06,1.71E-06,569.528,202.674,8.18E-06,1.49E-06,297.639,263.822,1.36493,0.983308,None,None,None,None,"('phoenix_m', 'modbb_disk_r')","[2.044554e+04,2.080007e+00,4.081451e-01,-2.172225e+00,2.469093e+00,2.473690e+00,1.364929e+00,8.288019e-02]",-58.0972,64.811,12,1665333710,http://drgmk.com/sdb/seds/masters/sdb-v2-053612.81-011206.9/public/,http://drgmk.com/sdb/seds/masters/sdb-v2-053612.81-011206.9/public/sdb-v2-053612.81-011206.9-rawphot.txt,http://drgmk.com/sdb/seds/masters/sdb-v2-053612.81-011206.9/public/sdb-v2-053612.81-011206.9-mnest,http://drgmk.com/sdb/seds/masters/sdb-v2-053612.81-011206.9/public/sdb-v2-053612.81-011206.9-mnest/phoenix_m+modbb_disk_r_.json
sdb-v2-053738.69+210833.3,sdb-v2-053738.69+210833.3,HIP 26451,0.176,84.411189,21.142544,1.78,-20.07,* zet Tau,B1IVe_shell,1982ApJS...50...55S,7.33,0.82,2007A&A...474..653V,Be*,Be Star,0,14643.5,970.502,0.00733,0.00082,3212.41,892.529,8.86052,1.14708,2.88274,0.429461,-2.11038,1.42365,0,136.425648,0.173905,0.0268945,1,582.146,22.9781,0.000623995,9.50E-05,12.8777,1.86918,0.000106945,8.95E-06,249.095,266.428,1.5664,1.0119,None,None,None,None,"('phoenix_m', 'modbb_disk_r')","[1.464352e+04,2.882742e+00,-2.110380e+00,-2.376469e+00,2.765032e+00,2.396365e+00,1.566401e+00,1.113043e-02]",-38.9939,33.8422,15,1665333726,http://drgmk.com/sdb/seds/masters/sdb-v2-053738.69+210833.3/public/,http://drgmk.com/sdb/seds/masters/sdb-v2-053738.69+210833.3/public/sdb-v2-053738.69+210833.3-rawphot.txt,http://drgmk.com/sdb/seds/masters/sdb-v2-053738.69+210833.3/public/sdb-v2-053738.69+210833.3-mnest,http://drgmk.com/sdb/seds/masters/sdb-v2-053738.69+210833.3/public/sdb-v2-053738.69+210833.3-mnest/phoenix_m+modbb_disk_r_.json
sdb-v2-053938.94-340426.8,sdb-v2-053938.94-340426.8,HIP 26634,-1,84.9122543,-34.07410972,1.58,-24.82,* alf Col,B9Ve,2006MNRAS.371..252L,12.48,0.36,2007A&A...474..653V,Be*,Be Star,0,12734.8,371.541,0.01248,0.00036,1012.65,106.984,6.53908,0.210009,3.86203,0.230674,-1.16353,0.721396,0,80.12820513,0.158933,0.0139238,1,440.489,15.6687,0.000188149,1.38E-05,12.6906,0.815569,2.98E-05,1.96E-06,269.954,288.944,1.57009,1.02052,None,None,None,None,"('phoenix_m', 'modbb_disk_r')","[1.273481e+04,3.862034e+00,-1.163533e+00,-2.174222e+00,2.643935e+00,2.431289e+00,1.570092e+00,-5.545947e-02]",-74.2889,95.5269,15,1665333865,http://drgmk.com/sdb/seds/masters/sdb-v2-053938.94-340426.8/public/,http://drgmk.com/sdb/seds/masters/sdb-v2-053938.94-340426.8/public/sdb-v2-053938.94-340426.8-rawphot.txt,http://drgmk.com/sdb/seds/masters/sdb-v2-053938.94-340426.8/public/sdb-v2-053938.94-340426.8-mnest,http://drgmk.com/sdb/seds/masters/sdb-v2-053938.94-340426.8/public/sdb-v2-053938.94-340426.8-mnest/phoenix_m+modbb_disk_r_.json
sdb-v2-054045.53-015633.3,sdb-v2-054045.53-015633.3,HIP 26727,-1,85.18969443,-1.94257359,3.19,2.03,* zet Ori,O9.7Ib+B0III,2014yCat....1.2023S,4.43,0.64,2007A&A...474..653V,**,Double or Multiple Star,0,19734.2,213.964,0.00443,0.00064,101891,29824.3,27.3226,3.89341,4.4508,0.0401752,-3.59031,0.0503724,0,225.7336343,2.02329,0.0966254,1,59.8902,20.753,7.59E-07,1.10E-06,7010.17,5277.95,1.55E-06,2.23E-06,130.324,241.473,1.33077,0.98594,None,None,None,None,"('phoenix_m', 'modbb_disk_r')","[1.973425e+04,4.450802e+00,-3.590305e+00,-1.826853e+00,1.777356e+00,2.115023e+00,1.330765e+00,2.261529e+00,1.426436e+00,1.408181e+00,1.578997e+00,1.550195e+00]",-325.176,599.141,383,1665337133,http://drgmk.com/sdb/seds/masters/sdb-v2-054045.53-015633.3/public/,http://drgmk.com/sdb/seds/masters/sdb-v2-054045.53-015633.3/public/sdb-v2-054045.53-015633.3-rawphot.txt,http://drgmk.com/sdb/seds/masters/sdb-v2-054045.53-015633.3/public/sdb-v2-054045.53-015633.3-mnest,http://drgmk.com/sdb/seds/masters/sdb-v2-054045.53-015633.3/public/sdb-v2-054045.53-015633.3-mnest/phoenix_m+modbb_disk_r_.json
sdb-v2-054745.39-094010.6,sdb-v2-054745.39-094010.6,HIP 27366,-1,86.93912017,-9.66960492,1.46,-1.28,* kap Ori,B0.5Ia,1968ApJS...17..371L,5.04,0.22,2007A&A...474..653V,s*b,Blue Supergiant,0,21171.5,1674.43,0.00504,0.00022,33482.5,9880.13,13.479,0.776356,2.10151,0.079715,0.166491,1.00753,0,198.4126984,0.821239,0.233908,1,780.204,129.835,2.75E-05,1.35E-05,23.6582,8.56209,2.40E-05,1.09E-05,124.367,226.171,1.20058,0.873154,None,None,None,None,"('phoenix_m', 'modbb_disk_r')","[2.117148e+04,2.101510e+00,1.664912e-01,-2.335618e+00,2.892208e+00,2.094704e+00,1.200579e+00,-1.150840e+00]",-29.7581,17.7643,11,1665334004,http://drgmk.com/sdb/seds/masters/sdb-v2-054745.39-094010.6/public/,http://drgmk.com/sdb/seds/masters/sdb-v2-054745.39-094010.6/public/sdb-v2-054745.39-094010.6-rawphot.txt,http://drgmk.com/sdb/seds/masters/sdb-v2-054745.39-094010.6/public/sdb-v2-054745.39-094010.6-mnest,http://drgmk.com/sdb/seds/masters/sdb-v2-054745.39-094010.6/public/sdb-v2-054745.39-094010.6-mnest/phoenix_m+modbb_disk_r_.json
sdb-v2-055057.59-354605.9,sdb-v2-055057.59-354605.9,HIP 27628,-1,87.7399675,-35.76830978,54.77,404.2,* bet Col,K1III_CN+1,2006AJ....132..161G,37.41,0.12,2007A&A...474..653V,PM*,High Proper Motion Star,0,4675.23,8.56671,0.03741,0.00012,50.35,0.434131,10.8123,0.0710548,4.16009,0.0486557,0.468408,0.0264225,0,26.73082064,0.0704438,0.00039872,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"('phoenix_m',)","[4.675230e+03,4.160090e+00,4.684077e-01,-7.857928e-01]",-209.588,373.581,21,1665333974,http://drgmk.com/sdb/seds/masters/sdb-v2-055057.59-354605.9/public/,http://drgmk.com/sdb/seds/masters/sdb-v2-055057.59-354605.9/public/sdb-v2-055057.59-354605.9-rawphot.txt,http://drgmk.com/sdb/seds/masters/sdb-v2-055057.59-354605.9/public/sdb-v2-055057.59-354605.9-mnest,http://drgmk.com/sdb/seds/masters/sdb-v2-055057.59-354605.9/public/sdb-v2-055057.59-354605.9-mnest/phoenix_m_.json
sdb-v2-055510.31+072425.4,sdb-v2-055510.31+072425.4,HIP 27989,-1,88.79293899,7.407064,27.54,11.3,* alf Ori,M1-M2Ia-Iab,1989ApJS...71..245K,6.55,0.83,2007A&A...474..653V,s*r,Red Supergiant,0,2902.84,93.9375,0.00655,0.00083,59162.2,17028.4,958.057,120.078,3.35933,0.783524,-1.67479,0.641237,0,152.6717557,2.49216,0.266092,1,492.392,61.0766,0.00770917,0.00211379,76.8338,21.3561,0.0190561,0.00492776,36.3521,3.17933,2.55644,0.353216,None,None,None,None,"('phoenix_m', 'modbb_disk_r')","[2.902837e+03,3.359334e+00,-1.674793e+00,1.591723e+00,2.692311e+00,1.560529e+00,2.556435e+00,2.566527e+00]",-39.9821,25.1611,12,1665334074,http://drgmk.com/sdb/seds/masters/sdb-v2-055510.31+072425.4/public/,http://drgmk.com/sdb/seds/masters/sdb-v2-055510.31+072425.4/public/sdb-v2-055510.31+072425.4-rawphot.txt,http://drgmk.com/sdb/seds/masters/sdb-v2-055510.31+072425.4/public/sdb-v2-055510.31+072425.4-mnest,http://drgmk.com/sdb/seds/masters/sdb-v2-055510.31+072425.4/public/sdb-v2-055510.31+072425.4-mnest/phoenix_m+modbb_disk_r_.json
sdb-v2-061452.65+223024.4,sdb-v2-061452.65+223024.4,HIP 29655,-1,93.71935536,22.50678733,-59.53,-7.766,* eta Gem,M2IIIa,1989ApJS...71..245K,4.7312,1.0207,2018yCat.1345....0G,RG*,Red Giant Branch star,0,3213.74,34.9168,0.0047312,0.0010207,8309.24,3782.66,294.82,65.4857,3.7705,1.021,-1.79902,0.445703,0,211.3628678,0.187807,0.00490413,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"('phoenix_m',)","[3.213737e+03,3.770498e+00,-1.799019e+00,2.895546e-01]",-32.7553,30.3472,17,1665334166,http://drgmk.com/sdb/seds/masters/sdb-v2-061452.65+223024.4/public/,http://drgmk.com/sdb/seds/masters/sdb-v2-061452.65+223024.4/public/sdb-v2-061452.65+223024.4-rawphot.txt,http://drgmk.com/sdb/seds/masters/sdb-v2-061452.65+223024.4/public/sdb-v2-061452.65+223024.4-mnest,http://drgmk.com/sdb/seds/masters/sdb-v2-061452.65+223024.4/public/sdb-v2-061452.65+223024.4-mnest/phoenix_m_.json
sdb-v2-062018.79-300348.1,sdb-v2-062018.79-300348.1,HIP 30122,-1,95.07830017,-30.06336673,7.32,4.03,* zet CMa,B2.5V,1982MSS...C03....0H,9,0.13,2007A&A...474..653V,Ce*,Cepheid Variable,0,18146.4,621.374,0.009,0.00013,3082.03,351.131,5.59325,0.12156,4.37302,0.110026,-0.160395,0.459778,0,111.1111111,0.249648,0.0280033,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"('phoenix_m',)","[1.814637e+04,4.373021e+00,-1.603945e-01,-2.595694e+00]",-24.1079,18.1456,18,1665334230,http://drgmk.com/sdb/seds/masters/sdb-v2-062018.79-300348.1/public/,http://drgmk.com/sdb/seds/masters/sdb-v2-062018.79-300348.1/public/sdb-v2-062018.79-300348.1-rawphot.txt,http://drgmk.com/sdb/seds/masters/sdb-v2-062018.79-300348.1/public/sdb-v2-062018.79-300348.1-mnest,http://drgmk.com/sdb/seds/masters/sdb-v2-062018.79-300348.1/public/sdb-v2-062018.79-300348.1-mnest/phoenix_m_.json
sdb-v2-062241.99-175721.3,sdb-v2-062241.99-175721.3,HIP 30324,-1,95.67493897,-17.95591871,-3.23,-0.78,* bet CMa,B1II-III,1968ApJS...17..371L,6.62,0.22,2007A&A...474..653V,bC*,beta Cep Variable,0,24468.9,659.36,0.00662,0.00022,29353.2,2765.8,9.58229,0.507466,3.03916,0.359175,-2.59225,1.59254,0,151.0574018,1.28533,0.0929582,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"('phoenix_m',)","[2.446893e+04,3.039161e+00,-2.592250e+00,-2.401220e+00]",-21.3043,32.5197,17,1665334235,http://drgmk.com/sdb/seds/masters/sdb-v2-062241.99-175721.3/public/,http://drgmk.com/sdb/seds/masters/sdb-v2-062241.99-175721.3/public/sdb-v2-062241.99-175721.3-rawphot.txt,http://drgmk.com/sdb/seds/masters/sdb-v2-062241.99-175721.3/public/sdb-v2-062241.99-175721.3-mnest,http://drgmk.com/sdb/seds/masters/sdb-v2-062241.99-175721.3/public/sdb-v2-062241.99-175721.3-mnest/phoenix_m_.json
sdb-v2-062257.63+223048.9,sdb-v2-062257.63+223048.9,HIP 30343,-1,95.74011193,22.51358275,56.39,-110.03,* mu. Gem,M3IIIab,1989ApJS...71..245K,14.08,0.71,2007A&A...474..653V,LP*,Long-Period Variable,0,3259.29,6.81524,0.01408,0.00071,1462.98,148.641,119.955,6.13125,4.39428,0.0846573,-1.48986,0.0473495,0,71.02272727,0.290571,0.00369038,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"('phoenix_m',)","[3.259292e+03,4.394280e+00,-1.489857e+00,4.561112e-01]",-67.3482,92.5424,14,1665334301,http://drgmk.com/sdb/seds/masters/sdb-v2-062257.63+223048.9/public/,http://drgmk.com/sdb/seds/masters/sdb-v2-062257.63+223048.9/public/sdb-v2-062257.63+223048.9-rawphot.txt,http://drgmk.com/sdb/seds/masters/sdb-v2-062257.63+223048.9/public/sdb-v2-062257.63+223048.9-mnest,http://drgmk.com/sdb/seds/masters/sdb-v2-062257.63+223048.9/public/sdb-v2-062257.63+223048.9-mnest/phoenix_m_.json
sdb-v2-063742.71+162357.4,sdb-v2-063742.71+162357.4,HIP 31681,-1,99.42796043,16.39928043,13.81,-54.96,* gam Gem,A1.5IV+,2003AJ....126.2048G,29.84,2.23,2007A&A...474..653V,SB*,Spectroscopic binary,0,9207.18,74.1251,0.02984,0.00223,183.133,28.2094,5.32863,0.420687,3.63564,0.0646219,-2.55315,1.04804,0,33.51206434,0.163444,0.00429429,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"('phoenix_m',)","[9.207182e+03,3.635644e+00,-2.553148e+00,-1.599067e+00]",-23.9375,14.4397,17,1665334366,http://drgmk.com/sdb/seds/masters/sdb-v2-063742.71+162357.4/public/,http://drgmk.com/sdb/seds/masters/sdb-v2-063742.71+162357.4/public/sdb-v2-063742.71+162357.4-rawphot.txt,http://drgmk.com/sdb/seds/masters/sdb-v2-063742.71+162357.4/public/sdb-v2-063742.71+162357.4-mnest,http://drgmk.com/sdb/seds/masters/sdb-v2-063742.71+162357.4/public/sdb-v2-063742.71+162357.4-mnest/phoenix_m_.json
sdb-v2-064355.93+250752.1,sdb-v2-064355.93+250752.1,HIP 32246,-1,100.9830261,25.13112541,-5.57,-12.36,* eps Gem,G8Ib,1989ApJS...71..245K,3.86,0.17,2007A&A...474..653V,V*,Variable Star,0,4390.06,7.8405,0.00386,0.00017,6442.94,569.752,138.795,6.16831,2.03443,0.0303099,0.452884,0.0408335,0,259.0673575,0.0955943,0.000607911,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"('phoenix_m',)","[4.390058e+03,2.034427e+00,4.528842e-01,-5.438900e-01]",-149.229,253.3,23,1665334439,http://drgmk.com/sdb/seds/masters/sdb-v2-064355.93+250752.1/public/,http://drgmk.com/sdb/seds/masters/sdb-v2-064355.93+250752.1/public/sdb-v2-064355.93+250752.1-rawphot.txt,http://drgmk.com/sdb/seds/masters/sdb-v2-064355.93+250752.1/public/sdb-v2-064355.93+250752.1-mnest,http://drgmk.com/sdb/seds/masters/sdb-v2-064355.93+250752.1/public/sdb-v2-064355.93+250752.1-mnest/phoenix_m_.json
sdb-v2-064508.92-164258.0,sdb-v2-064508.92-164258.0,HIP 32349,-1,101.2871553,-16.71611586,-546.01,-1223.07,* alf CMa,A1V+DA,2013yCat....1.2023S,379.21,1.58,2007A&A...474..653V,SB*,Spectroscopic binary,0,10241.2,512.066,0.37921,0.00158,31.4879,5.41285,1.77844,0.0303125,4.18113,0.151415,-2.98342,0.6265,0,2.637061259,4.54224,0.783495,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"('phoenix_m',)","[1.024123e+04,4.181128e+00,-2.983421e+00,-3.415377e-01]",-32.7861,38.1299,26,1646829678,http://drgmk.com/sdb/seds/masters/sdb-v2-064508.92-164258.0/public/,http://drgmk.com/sdb/seds/masters/sdb-v2-064508.92-164258.0/public/sdb-v2-064508.92-164258.0-rawphot.txt,http://drgmk.com/sdb/seds/masters/sdb-v2-064508.92-164258.0/public/sdb-v2-064508.92-164258.0-mnest,http://drgmk.com/sdb/seds/masters/sdb-v2-064508.92-164258.0/public/sdb-v2-064508.92-164258.0-mnest/phoenix_m_.json
sdb-v2-065837.55-285819.5,sdb-v2-065837.55-285819.5,HIP 33579,-1,104.6564532,-28.97208616,3.24,1.33,* eps CMa,B1.5II,2015A&A...574A..20F,8.05,0.14,2007A&A...474..653V,*,Star,0,22936.2,588.943,0.00805,0.00014,27041.4,2322.8,10.4794,0.580877,2.53819,0.591595,-1.73518,1.42607,0,124.2236025,1.76471,0.134954,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"('phoenix_m',)","[2.293617e+04,2.538192e+00,-1.735176e+00,-2.147959e+00]",-16.9757,11.105,15,1665334511,http://drgmk.com/sdb/seds/masters/sdb-v2-065837.55-285819.5/public/,http://drgmk.com/sdb/seds/masters/sdb-v2-065837.55-285819.5/public/sdb-v2-065837.55-285819.5-rawphot.txt,http://drgmk.com/sdb/seds/masters/sdb-v2-065837.55-285819.5/public/sdb-v2-065837.55-285819.5-mnest,http://drgmk.com/sdb/seds/masters/sdb-v2-065837.55-285819.5/public/sdb-v2-065837.55-285819.5-mnest/phoenix_m_.json
sdb-v2-070143.15-275605.4,sdb-v2-070143.15-275605.4,HIP 33856,-1,105.4297824,-27.93483049,-5.98,4.59,* sig CMa,K5Ib,1989ApJS...71..245K,2.91,0.19,2007A&A...474..653V,LP*,Long-Period Variable,0,3385.55,42.3346,0.00291,0.00019,11933.4,1485.26,317.963,19.3262,4.46467,0.0301189,-3.74619,0.126306,0,343.6426117,0.101083,0.00210769,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"('phoenix_m',)","[3.385549e+03,4.464667e+00,-3.746186e+00,-6.794929e-02]",-99.7834,157.448,15,1665334539,http://drgmk.com/sdb/seds/masters/sdb-v2-070143.15-275605.4/public/,http://drgmk.com/sdb/seds/masters/sdb-v2-070143.15-275605.4/public/sdb-v2-070143.15-275605.4-rawphot.txt,http://drgmk.com/sdb/seds/masters/sdb-v2-070143.15-275605.4/public/sdb-v2-070143.15-275605.4-mnest,http://drgmk.com/sdb/seds/masters/sdb-v2-070143.15-275605.4/public/sdb-v2-070143.15-275605.4-mnest/phoenix_m_.json
sdb-v2-070301.47-234959.9,sdb-v2-070301.47-234959.9,HIP 33977,-1,105.7561338,-23.83329231,-2.21,3.61,* omi02 CMa,B3Ia,1950ApJ...112..362M,1.18,0.4,2007A&A...474..653V,s*b,Blue Supergiant,0,16647.7,313.028,0.00118,0.0004,155441,138891,47.1418,18.8696,2.05817,0.0464804,-1.07343,0.391842,0,847.4576271,0.220632,0.013175,1,687.097,100.436,6.76E-05,2.48E-05,66.303,32.9105,1.50E-05,5.44E-06,312.877,275.216,1.37696,1.03868,None,None,None,None,"('phoenix_m', 'modbb_disk_r')","[1.664772e+04,2.058168e+00,-1.073429e+00,-2.499807e+00,2.837018e+00,2.495373e+00,1.376963e+00,-1.121214e+00]",-51.8654,54.3761,17,1665334620,http://drgmk.com/sdb/seds/masters/sdb-v2-070301.47-234959.9/public/,http://drgmk.com/sdb/seds/masters/sdb-v2-070301.47-234959.9/public/sdb-v2-070301.47-234959.9-rawphot.txt,http://drgmk.com/sdb/seds/masters/sdb-v2-070301.47-234959.9/public/sdb-v2-070301.47-234959.9-mnest,http://drgmk.com/sdb/seds/masters/sdb-v2-070301.47-234959.9/public/sdb-v2-070301.47-234959.9-mnest/phoenix_m+modbb_disk_r_.json
sdb-v2-070823.48-262335.5,sdb-v2-070823.48-262335.5,HIP 34444,-1,107.0978502,-26.39319958,-3.12,3.31,* del CMa,F8Ia,2001AJ....121.2148G,2.03,0.38,2007A&A...474..653V,s*y,Yellow supergiant star,0,5974.02,8.64186,0.00203,0.00038,39876.5,15679.3,186.925,35.1963,2.04362,0.0214837,0.381934,0.0544947,0,492.6108374,0.16191,0.00115649,1,868.359,46.9526,0.000913292,0.000176322,21.0444,4.54922,0.000147412,2.81E-05,322.859,305.759,1.13137,0.906603,None,None,None,None,"('phoenix_m', 'modbb_disk_r')","[5.974016e+03,2.043618e+00,3.819342e-01,-8.499772e-01,2.938700e+00,2.509014e+00,1.131373e+00,-5.714263e-01]",-207.449,347.549,12,1665334644,http://drgmk.com/sdb/seds/masters/sdb-v2-070823.48-262335.5/public/,http://drgmk.com/sdb/seds/masters/sdb-v2-070823.48-262335.5/public/sdb-v2-070823.48-262335.5-rawphot.txt,http://drgmk.com/sdb/seds/masters/sdb-v2-070823.48-262335.5/public/sdb-v2-070823.48-262335.5-mnest,http://drgmk.com/sdb/seds/masters/sdb-v2-070823.48-262335.5/public/sdb-v2-070823.48-262335.5-mnest/phoenix_m+modbb_disk_r_.json
sdb-v2-071708.56-370550.9,sdb-v2-071708.56-370550.9,HIP 35264,-1,109.2856533,-37.09747115,-10.05,6.47,* pi. Pup,K4III,1966ApJ...146..587L,4.04,0.33,2007A&A...474..653V,LP*,Long-period variable star,0,4714.98,5.16472,0.00404,0.00033,4220.34,721.044,97.3923,8.28486,4.47081,0.0192335,0.448634,0.0115129,0,247.5247525,0.068527,0.00050129,1,938.046,13.1976,0.0668064,0.00215039,5.70861,0.490226,0.00458202,0.000133151,15.4993,0.25937,2.97412,0.0106514,None,None,None,None,"('phoenix_m', 'modbb_disk_r')","[4.714985e+03,4.470811e+00,4.486341e-01,-8.124993e-01,2.972224e+00,1.190312e+00,2.974117e+00,7.603183e-01]",-3592.28,7091.15,18,1665334780,http://drgmk.com/sdb/seds/masters/sdb-v2-071708.56-370550.9/public/,http://drgmk.com/sdb/seds/masters/sdb-v2-071708.56-370550.9/public/sdb-v2-071708.56-370550.9-rawphot.txt,http://drgmk.com/sdb/seds/masters/sdb-v2-071708.56-370550.9/public/sdb-v2-071708.56-370550.9-mnest,http://drgmk.com/sdb/seds/masters/sdb-v2-071708.56-370550.9/public/sdb-v2-071708.56-370550.9-mnest/phoenix_m+modbb_disk_r_.json
sdb-v2-072405.70-291811.2,sdb-v2-072405.70-291811.2,HIP 35904,0.104,111.0237334,-29.3030938,1.055,2.449,* eta CMa,B5Ia,2009A&A...501..297Z,1.64,0.4,2007A&A...474..653V,s*b,Blue supergiant star,0,15915.6,328.467,0.00164,0.0004,183256,98157,56.4278,14.127,2.08817,0.0642129,-1.04561,0.476153,0,609.7560976,0.495804,0.0408974,1,357.855,141.503,6.23E-06,5.10E-06,270.067,270.135,3.10E-06,2.39E-06,104.729,197.121,1.41968,0.932701,None,None,None,None,"('phoenix_m', 'modbb_disk_r')","[1.591557e+04,2.088168e+00,-1.045606e+00,-2.063943e+00,2.553707e+00,2.020067e+00,1.419680e+00,-6.853942e-01]",-30.9771,20.1368,6,1665334760,http://drgmk.com/sdb/seds/masters/sdb-v2-072405.70-291811.2/public/,http://drgmk.com/sdb/seds/masters/sdb-v2-072405.70-291811.2/public/sdb-v2-072405.70-291811.2-rawphot.txt,http://drgmk.com/sdb/seds/masters/sdb-v2-072405.70-291811.2/public/sdb-v2-072405.70-291811.2-mnest,http://drgmk.com/sdb/seds/masters/sdb-v2-072405.70-291811.2/public/sdb-v2-072405.70-291811.2-mnest/phoenix_m+modbb_disk_r_.json
sdb-v2-072709.04+081721.5,sdb-v2-072709.04+081721.5,HIP 36188,-1,111.7876739,8.28931576,-51.76,-38.29,* bet CMi,B8Ve,2006MNRAS.371..252L,20.17,0.2,2007A&A...474..653V,Be*,Be Star,0,9073.38,4.78129,0.02017,0.0002,174.195,3.58526,5.34248,0.0539704,4.27759,0.00384714,-1.66382,0.0323944,0,49.57858205,0.0708711,0.000149209,1,316.672,0.476068,0.000124341,4.47E-07,10.1965,0.111484,8.81E-06,1.99E-08,50.8783,1.14233,0.0342491,0.00817762,None,None,None,None,"('phoenix_m', 'modbb_disk_r')","[9.073377e+03,4.277589e+00,-1.663823e+00,-1.935054e+00,2.500609e+00,1.706533e+00,3.424912e-02,-1.172750e-02,8.564067e-01,9.294997e-01,9.974062e-01,1.123151e+00]",-2766.99,5346.15,395,1645369900,http://drgmk.com/sdb/seds/masters/sdb-v2-072709.04+081721.5/public/,http://drgmk.com/sdb/seds/masters/sdb-v2-072709.04+081721.5/public/sdb-v2-072709.04+081721.5-rawphot.txt,http://drgmk.com/sdb/seds/masters/sdb-v2-072709.04+081721.5/public/sdb-v2-072709.04+081721.5-mnest,http://drgmk.com/sdb/seds/masters/sdb-v2-072709.04+081721.5/public/sdb-v2-072709.04+081721.5-mnest/phoenix_m+modbb_disk_r_.json
